ID_participante;Gender;Age;Income;Goal;Career;Decision;Attractiveness;Sincerity;Intelligence;Fun;Ambition;Shared Interests;Like;Probability of interest;Met Before
1829;Male;20;NA;1;don't know;Not Match;1;1;6;2;5;1;3;2;2
1830;Male;20;NA;1;don't know;Not Match;6;5;5;4;3;2;6;2;2
1831;Male;20;NA;1;don't know;Not Match;3;7;2;1;1;1;2;NA;2
1832;Male;20;NA;1;don't know;Not Match;6;6;6;3;8;2;6;2;2
1833;Male;20;NA;1;don't know;Match;7;6;6;6;6;6;8;3;2
1834;Male;20;NA;1;don't know;Match;9;6;8;6;6;6;9;5;2
1835;Male;20;NA;1;don't know;Not Match;2;1;3;1;1;1;2;3;2
1836;Male;20;NA;1;don't know;Not Match;1;5;5;4;3;1;3;NA;2
1837;Male;19;17378;2;Not Sure;Not Match;5;5;5;5;5;5;5;1;2
1838;Male;19;17378;2;Not Sure;Not Match;5;5;5;5;5;5;5;1;2
1839;Male;19;17378;2;Not Sure;Not Match;5;5;5;5;5;5;5;1;2
1840;Male;19;17378;2;Not Sure;Not Match;NA;NA;NA;NA;NA;NA;NA;NA;NA
1841;Male;19;17378;2;Not Sure;Not Match;5;5;5;5;5;5;5;1;2
1842;Male;19;17378;2;Not Sure;Not Match;NA;NA;NA;NA;NA;NA;NA;NA;NA
1843;Male;19;17378;2;Not Sure;Not Match;6;6;6;6;6;6;6;1;2
1844;Male;19;17378;2;Not Sure;Not Match;6;6;7;6;6;2;5;1;2
1845;Male;19;17378;2;Not Sure;Not Match;7;5;10;6;7;2;2;NA;2
1846;Male;19;17378;2;Not Sure;Not Match;6;6;7;6;5;2;3;1;2
1847;Female;27;40375;1;Asset Management;Not Match;7;9;7;9;6;9;8;7;1
1848;Female;27;40375;1;Asset Management;Not Match;8;8;8;8;8;8;8;5;2
1849;Female;27;40375;1;Asset Management;Not Match;5;7;9;5;9;5;5;5;2
1850;Female;27;40375;1;Asset Management;Match;8;9;9;9;9;8;9;7;1
1851;Female;27;40375;1;Asset Management;Not Match;5;8;8;8;7;7;7;7;1
1852;Female;24;NA;1;a research position;Not Match;7;7;7;8;6;8;7;7;2
1853;Female;24;NA;1;a research position;Not Match;7;6;8;7;8;6;6;5;2
1854;Female;24;NA;1;a research position;Not Match;6;5;5;6;6;7;7;7;2
1855;Female;24;NA;1;a research position;Not Match;8;7;7;8;8;7;7;6;2
1856;Female;24;NA;1;a research position;Not Match;5;6;5;7;5;6;5;5;2
1857;Female;23;48929;1;professor;Match;8;9;7;9;10;8;9;6;2
1858;Female;23;48929;1;professor;Match;7;8;9;8;7;8;7;5;2
1859;Female;23;48929;1;professor;Not Match;7;7;8;5;8;5;6;6;2
1860;Female;23;48929;1;professor;Match;8;9;9;9;10;7;8;9;2
1861;Female;23;48929;1;professor;Not Match;6;5;6;5;6;4;5;2;2
1862;Female;26;NA;1;teaching;Not Match;8;5;NA;NA;NA;5;6;6;2
1863;Female;26;NA;1;teaching;Match;8;8;8;NA;NA;2;7;6;2
1864;Female;26;NA;1;teaching;Match;7;8;NA;8;4;6;6;NA;2
1865;Female;26;NA;1;teaching;Match;8;8;8;8;NA;NA;8;7;2
1866;Female;26;NA;1;teaching;Match;7;NA;NA;8;8;NA;6;5;2
1867;Female;NA;NA;NA;NA;Not Match;8;8;8;8;8;8;8;1;2
1868;Female;NA;NA;NA;NA;Match;10;10;10;10;10;10;10;NA;1
1869;Female;NA;NA;NA;NA;Not Match;3;8;8;5;8;1;5;1;2
1870;Female;NA;NA;NA;NA;Not Match;8;8;8;8;8;8;8;1;1
1871;Female;NA;NA;NA;NA;Not Match;6;8;8;8;8;8;8;1;1
1872;Male;26;78193;1;Real Estate;Match;8;8;9;8;9;7;7;6;1
1873;Male;26;78193;1;Real Estate;Not Match;6;10;10;6;7;5;7;6;2
1874;Male;26;78193;1;Real Estate;Match;9;9;9;8;8;7;9;6;2
1875;Male;26;78193;1;Real Estate;Match;7;8;8;7;7;6;7;6;2
1876;Male;26;78193;1;Real Estate;Match;6;8;9;7;9;6;8;6;2
1877;Male;32;63351;1;investment banking;Match;8;7;4;6;6;4;8;6;2
1878;Male;32;63351;1;investment banking;Not Match;3;8;8;9;8;1;1;1;2
1879;Male;32;63351;1;investment banking;Not Match;3;8;8;2;7;1;1;8;2
1880;Male;32;63351;1;investment banking;Not Match;4;6;6;1;7;1;1;8;2
1881;Male;32;63351;1;investment banking;Match;7;8;10;9;9;8;9;9;NA
1882;Male;37;NA;1;engineering professional;Match;8;NA;8;8;7;NA;8;6;2
1883;Male;37;NA;1;engineering professional;Match;6;8;10;6;8;NA;6;7;2
1884;Male;37;NA;1;engineering professional;Match;7;9;9;7;6;NA;7;6;2
1885;Male;37;NA;1;engineering professional;Not Match;6;NA;NA;6;5;NA;6;7;2
1886;Male;37;NA;1;engineering professional;Match;8;8;NA;8;8;NA;8;8;2
1887;Male;29;NA;1;Investment Banking;Match;7;7;7;7;7;7;7;7;1
1888;Male;29;NA;1;Investment Banking;Not Match;5;9;8;6;8;6;6;6;2
1889;Male;29;NA;1;Investment Banking;Not Match;6.5;8;7.5;7;7;NA;6.5;7;2
1890;Male;29;NA;1;Investment Banking;Match;6.5;8;8;7;7;7;7;7;2
1891;Male;29;NA;1;Investment Banking;Not Match;5;5;6;8;6;8;6.5;7;1
1892;Male;28;NA;1;MBA;Match;8;7;7;7;7;8;7;7;1
1893;Male;28;NA;1;MBA;Match;6;10;9;9;6;5;8;8;2
1894;Male;28;NA;1;MBA;Match;7;8;8;7;6;5;7;7;2
1895;Male;28;NA;1;MBA;Match;8;9;8;8;6;5;8;8;2
1896;Male;28;NA;1;MBA;Not Match;3;7;8;4;8;4;4;7;2
1897;Female;24;50745;1;professor;Not Match;4;5;6;4;6;4;4;9;0
1898;Female;24;50745;1;professor;Match;5;10;9;8;7;5;9;9;0
1899;Female;24;50745;1;professor;Match;8;8;8;8;10;6;8;7;0
1900;Female;24;50745;1;professor;Match;10;10;9;8;8;7;9;8;0
1901;Female;24;50745;1;professor;Match;8;10;9;8;8;5;8;6;1
1902;Female;24;50745;1;professor;Match;6;8;8;8;8;7;8;10;1
1903;Female;24;50745;1;professor;Match;8;9;10;8;5;6;7;6;0
1904;Female;24;50745;1;professor;Not Match;6;8;7;6;5;7;7;2;0
1905;Female;24;50745;1;professor;Not Match;8;6;6;8;9;5;5;5;0
1906;Female;24;50745;1;professor;Match;8;8;8;8;8;8;8;8;0
1907;Female;24;50745;1;professor;Match;6;9;9;10;9;10;10;10;0
1908;Female;24;50745;1;professor;Match;10;10;10;10;10;10;10;9;0
1909;Female;24;50745;1;professor;Not Match;4;7;7;9;8;7;9;10;0
1910;Female;24;50745;1;professor;Match;4;10;9;5;6;2;7;10;0
1911;Female;24;50745;1;professor;Match;8;7;8;8;8;8;8;8;0
1912;Female;24;50745;1;professor;Match;6;4;8;9;9;9;8;7;0
1913;Female;33;NA;2;law;Not Match;5;6;8;6;7;NA;5;5;0
1914;Female;33;NA;2;law;Not Match;4;6;8;5;NA;5;5;5;0
1915;Female;33;NA;2;law;Not Match;5;5;7;8;7;4;5;5;0
1916;Female;33;NA;2;law;Match;5;6;8;9;8;6;8;5;0
1917;Female;33;NA;2;law;Not Match;6;7;9;8;9;NA;7;4;0
1918;Female;33;NA;2;law;Match;9;8;9;8;9;8;8;6;1
1919;Female;33;NA;2;law;Match;8;7;9;8;8;NA;8;5;0
1920;Female;33;NA;2;law;Match;10;9;9;10;6;NA;9;6;0
1921;Female;33;NA;2;law;Match;9;8;9;8;8;NA;8;5;0
1922;Female;33;NA;2;law;Not Match;5;6;7;6;4;NA;5;5;0
1923;Female;33;NA;2;law;Match;7;8;9;9;9;NA;7;5;0
1924;Female;33;NA;2;law;Match;8;9;9;8;8;8;8;5;0
1925;Female;33;NA;2;law;Not Match;5;5;9;6;7;8;4;5;0
1926;Female;33;NA;2;law;Match;8;9;9;7;8;8;9;8;0
1927;Female;33;NA;2;law;Match;8;8;9;8;8;NA;9;8;0
1928;Female;33;NA;2;law;Not Match;7;5;8;9;8;NA;7;5;0
1929;Female;23;29279;1;research;Not Match;4;6;7;4;7;4;4;7;0
1930;Female;23;29279;1;research;Not Match;4;7;8;5;7;4;4;8;0
1931;Female;23;29279;1;research;Not Match;7;8;8;8;8;7;7;7;0
1932;Female;23;29279;1;research;Match;8;8;8;10;7;9;9;5;1
1933;Female;23;29279;1;research;Match;7;7;8;8;7;7;9;5;1
1934;Female;23;29279;1;research;Not Match;6;7;7;8;7;7;7;8;0
1935;Female;23;29279;1;research;Not Match;8;8;7;7;6;7;8;0;0
1936;Female;23;29279;1;research;Not Match;7;6;6;5;6;5;6;8;0
1937;Female;23;29279;1;research;Not Match;7;8;8;7;7;6;7;8;0
1938;Female;23;29279;1;research;Not Match;6;7;8;7;7;7;6;6;0
1939;Female;23;29279;1;research;Not Match;5;5;6;6;5;5;5;8;1
1940;Female;23;29279;1;research;Match;7;7;8;8;6;7;7;6;1
1941;Female;23;29279;1;research;Not Match;5;7;8;6;7;5;5;7;1
1942;Female;23;29279;1;research;Not Match;5;7;8;7;7;6;6;8;0
1943;Female;23;29279;1;research;Not Match;5;8;7;7;8;7;7;9;0
1944;Female;23;29279;1;research;Not Match;6;7;8;6;7;6;6;8;0
1945;Female;24;38774;2;Neuroscientist/Professor;Not Match;7;10;10;7;9;8;8;5;0
1946;Female;24;38774;2;Neuroscientist/Professor;Not Match;7;10;10;10;10;8;8;5;0
1947;Female;24;38774;2;Neuroscientist/Professor;Not Match;8;10;7;10;7;5;7;5;0
1948;Female;24;38774;2;Neuroscientist/Professor;Match;10;9;9;9;8;7;9;1;1
1949;Female;24;38774;2;Neuroscientist/Professor;Not Match;9;9;9;8;9;8;8;1;1
1950;Female;24;38774;2;Neuroscientist/Professor;Match;9;9;8;7;9;7;9;5;0
1951;Female;24;38774;2;Neuroscientist/Professor;Match;9;10;10;9;8;9;9;5;0
1952;Female;24;38774;2;Neuroscientist/Professor;Not Match;8;8;7;7;5;4;2;5;0
1953;Female;24;38774;2;Neuroscientist/Professor;Not Match;7;7;7;7;7;4;3;1;0
1954;Female;24;38774;2;Neuroscientist/Professor;Not Match;10;9;9;8;7;4;8;1;0
1955;Female;24;38774;2;Neuroscientist/Professor;Not Match;6;9;8;8;7;10;8;1;0
1956;Female;24;38774;2;Neuroscientist/Professor;Not Match;9;7;9;7;7;5;7;1;1
1957;Female;24;38774;2;Neuroscientist/Professor;Not Match;8;10;9;7;7;10;9;5;0
1958;Female;24;38774;2;Neuroscientist/Professor;Not Match;9;9;9;7;8;5;8;5;0
1959;Female;24;38774;2;Neuroscientist/Professor;Match;9;9;9;7;8;7;9;5;0
1960;Female;24;38774;2;Neuroscientist/Professor;Match;8;10;10;10;10;10;10;6;0
1961;Female;36;58802;4;Education;Not Match;4;6;8;NA;NA;NA;4;3;0
1962;Female;36;58802;4;Education;Not Match;5;7;10;8;NA;NA;7;5;0
1963;Female;36;58802;4;Education;Not Match;8;10;7;8;8;NA;7;8;0
1964;Female;36;58802;4;Education;Not Match;6;8;8;NA;NA;NA;6;3;0
1965;Female;36;58802;4;Education;Not Match;5;5;10;NA;8;NA;5;2;0
1966;Female;36;58802;4;Education;Not Match;6;8;8;8;NA;NA;6;3;0
1967;Female;36;58802;4;Education;Match;10;9;10;10;8;8;10;10;1
1968;Female;36;58802;4;Education;Not Match;8;8;7;NA;NA;7;6;3;0
1969;Female;36;58802;4;Education;Not Match;5;8;6;6;NA;NA;6;5;0
1970;Female;36;58802;4;Education;Not Match;5;7;8;7;NA;NA;6;3;0
1971;Female;36;58802;4;Education;Not Match;6;8;10;NA;NA;NA;6;3;0
1972;Female;36;58802;4;Education;Not Match;8;8;8;8;NA;NA;7;4;0
1973;Female;36;58802;4;Education;Not Match;6;8;8;NA;NA;NA;6;3;0
1974;Female;36;58802;4;Education;Not Match;8;8;8;7;NA;NA;7;6;0
1975;Female;36;58802;4;Education;Not Match;8;8;8;7;NA;NA;6;4;0
1976;Female;36;58802;4;Education;Not Match;6;8;8;8;NA;NA;5;3;0
1977;Female;26;41831;5;Business;Not Match;5;5;8;5;5;5;5;4;0
1978;Female;26;41831;5;Business;Not Match;5;6;8;5;5;4;5;4;0
1979;Female;26;41831;5;Business;Match;8;6;7;8;9;7;8;10;1
1980;Female;26;41831;5;Business;Match;7;6;7;6;6;5;6;6;0
1981;Female;26;41831;5;Business;Not Match;5;6;6;6;5;4;5;5;0
1982;Female;26;41831;5;Business;Match;7;8;8;7;7;8;8;6;0
1983;Female;26;41831;5;Business;Not Match;6;8;8;6;6;5;5;5;0
1984;Female;26;41831;5;Business;Match;7;7;7;5;6;5;6;6;0
1985;Female;26;41831;5;Business;Match;8;8;8;6;8;7;7;9;1
1986;Female;26;41831;5;Business;Not Match;6;6;6;6;6;5;6;5;0
1987;Female;26;41831;5;Business;Not Match;4;8;8;4;4;3;4;6;0
1988;Female;26;41831;5;Business;Match;8;7;8;7;7;5;7;6;0
1989;Female;26;41831;5;Business;Not Match;4;7;8;4;6;4;5;5;0
1990;Female;26;41831;5;Business;Not Match;4;7;9;4;6;3;5;5;0
1991;Female;26;41831;5;Business;Match;8;10;10;10;8;8;10;10;1
1992;Female;26;41831;5;Business;Not Match;6;8;8;8;4;5;6;6;0
1993;Female;27;NA;5;Business;Not Match;4;8;8;2;6;1;1;1;0
1994;Female;27;NA;5;Business;Not Match;3;8;8;2;7;1;2;1;0
1995;Female;27;NA;5;Business;Not Match;7;5;7;8;8;6;5;1;1
1996;Female;27;NA;5;Business;Not Match;5;8;8;5;5;1;4;1;0
1997;Female;27;NA;5;Business;Not Match;6;8;8;4;9;7;8;5;0
1998;Female;27;NA;5;Business;Match;7;9;9;8;8;7;8;5;0
1999;Female;27;NA;5;Business;Not Match;4;6;7;6;7;2;4;2;0
2000;Female;27;NA;5;Business;Not Match;6;7;6;1;5;2;1;1;0
2001;Female;27;NA;5;Business;Not Match;7;8;7;5;5;2;7;2;1
2002;Female;27;NA;5;Business;Not Match;3;8;8;5;8;2;6;1;0
2003;Female;27;NA;5;Business;Not Match;2;8;8;4;2;2;5;1;0
2004;Female;27;NA;5;Business;Match;8;8;8;5;5;2;6;3;0
2005;Female;27;NA;5;Business;Not Match;3;8;8;4;8;1;4;1;0
2006;Female;27;NA;5;Business;Not Match;4;8;8;7;8;5;9;3;0
2007;Female;27;NA;5;Business;Not Match;7;8;8;10;10;7;9;5;1
2008;Female;27;NA;5;Business;Not Match;7;9;9;5;8;2;7;2;0
2009;Female;28;52186;1;Professor and Government Official;Not Match;6;7;7;4;7;NA;5;6;0
2010;Female;28;52186;1;Professor and Government Official;Not Match;4;7;8;4;6;7;4;8;0
2011;Female;28;52186;1;Professor and Government Official;Match;9;7;8;8;8;6;8;6;0
2012;Female;28;52186;1;Professor and Government Official;Not Match;8;6;8;8;6;8;7;3;0
2013;Female;28;52186;1;Professor and Government Official;Not Match;4;8;7;4;8;NA;6;8;0
2014;Female;28;52186;1;Professor and Government Official;Not Match;5;6;6;4;4;4;5;7;0
2015;Female;28;52186;1;Professor and Government Official;Not Match;3;7;8;3;3;3;3;8;0
2016;Female;28;52186;1;Professor and Government Official;Not Match;8;7;6;4;4;NA;NA;NA;0
2017;Female;28;52186;1;Professor and Government Official;Match;8;5;6;3;7;8;7;7;0
2018;Female;28;52186;1;Professor and Government Official;Not Match;4;6;7;7;5;8;5;7;0
2019;Female;28;52186;1;Professor and Government Official;Not Match;4;7;8;4;7;NA;4;7;0
2020;Female;28;52186;1;Professor and Government Official;Match;8;7;8;7;7;8;7;7;0
2021;Female;28;52186;1;Professor and Government Official;Not Match;4;8;7;4;8;NA;4;8;0
2022;Female;28;52186;1;Professor and Government Official;Match;6;8;8;6;7;NA;7;6;0
2023;Female;28;52186;1;Professor and Government Official;Match;7;7;7;6;6;6;7;NA;0
2024;Female;28;52186;1;Professor and Government Official;Match;5;8;8;7;4;NA;6;5;0
2025;Female;31;55080;4;professor;Not Match;5;5;8;6;9;NA;5;4;0
2026;Female;31;55080;4;professor;Not Match;5;8;10;8;8;NA;7;NA;0
2027;Female;31;55080;4;professor;Not Match;9;7;7;7;7;2;7;1;0
2028;Female;31;55080;4;professor;Not Match;8;5;8;8;8;7;7;2;0
2029;Female;31;55080;4;professor;Not Match;6;6;7;6;6;5;7;4;0
2030;Female;31;55080;4;professor;Not Match;7;7;8;8;6;NA;7;4;0
2031;Female;31;55080;4;professor;Not Match;8;7;6;7;6;7;7;5;0
2032;Female;31;55080;4;professor;Match;9;8;8;7;8;NA;7;4;0
2033;Female;31;55080;4;professor;Not Match;6;5;6;5;8;NA;5;4;0
2034;Female;31;55080;4;professor;Match;7;7;8;8;8;8;7;5;0
2035;Female;31;55080;4;professor;Not Match;7;8;8;8;8;NA;8;6;0
2036;Female;31;55080;4;professor;Match;9;9;9;9;9;7;9;5;0
2037;Female;31;55080;4;professor;Not Match;5;6;9;6;9;3;8;5;0
2038;Female;31;55080;4;professor;Not Match;6;7;9;6;9;NA;7;4;0
2039;Female;31;55080;4;professor;Not Match;6;7;8;7;8;NA;7;4;0
2040;Female;31;55080;4;professor;Not Match;6;8;8;8;8;NA;8;5;0
2041;Female;28;NA;3;international development work;Not Match;4;5;5;1;3;1;2;3;0
2042;Female;28;NA;3;international development work;Not Match;3;7;7;4;6;5;6;4;0
2043;Female;28;NA;3;international development work;Not Match;8;6;8;7;7;6;6;7;0
2044;Female;28;NA;3;international development work;Not Match;9;7;8;8;7;7;9;8;0
2045;Female;28;NA;3;international development work;Match;9;8;7;7;6;9;8;8;0
2046;Female;28;NA;3;international development work;Not Match;7;5;7;8;7;7;7.5;6;0
2047;Female;28;NA;3;international development work;Not Match;6;8;8;5;7;8;7;7;0
2048;Female;28;NA;3;international development work;Not Match;8;5;5;4;6;5;4;4;0
2049;Female;28;NA;3;international development work;Not Match;6;4;6;6;5;6;5;6;0
2050;Female;28;NA;3;international development work;Not Match;6;3;6;5;4;7;3;3;0
2051;Female;28;NA;3;international development work;Not Match;6;3;7;4;5;4;4;5;0
2052;Female;28;NA;3;international development work;Not Match;7;8;7;7;7;NA;7;7;0
2053;Female;28;NA;3;international development work;Not Match;3;8;8;3;7;2;4;6;0
2054;Female;28;NA;3;international development work;Not Match;5;7;6;5;7;NA;5;6;0
2055;Female;28;NA;3;international development work;Not Match;7;8;7;6;7;8;7;7;0
2056;Female;28;NA;3;international development work;Match;8;7;8;9;6;10;9;9;0
2057;Female;27;NA;1;professor;Not Match;6;7;7;6;8;6;6;6;0
2058;Female;27;NA;1;professor;Not Match;4;6;5;4;NA;NA;5;6;0
2059;Female;27;NA;1;professor;Not Match;6;8;7;7;7;4;6;5;0
2060;Female;27;NA;1;professor;Match;8;8;8;8;9;9;8;7;0
2061;Female;27;NA;1;professor;Not Match;5;6;8;7;NA;8;7;5;0
2062;Female;27;NA;1;professor;Not Match;7;8;7;7;6;8;NA;NA;NA
2063;Female;27;NA;1;professor;Match;6;8;8;7;NA;9;7;7;0
2064;Female;27;NA;1;professor;Match;8;8;7;8;8;9;9;6;0
2065;Female;27;NA;1;professor;Not Match;5;5;6;5;NA;7;5;4;0
2066;Female;27;NA;1;professor;Match;7;9;8;8;8;7;NA;8;0
2067;Female;27;NA;1;professor;Not Match;4;7;7;6;7;5;6;7;0
2068;Female;27;NA;1;professor;Match;8;9;9;8;8;6;8;7;0
2069;Female;27;NA;1;professor;Not Match;4;6;7;6;8;NA;6;5;0
2070;Female;27;NA;1;professor;Not Match;6;7;8;8;NA;8;7;5;0
2071;Female;27;NA;1;professor;Not Match;6;8;7;8;9;NA;7;8;NA
2072;Female;27;NA;1;professor;Not Match;5;8;8;6;7;7;7;7;0
2073;Female;28;NA;2;professor;Not Match;6;6;8;6;NA;NA;5;5;0
2074;Female;28;NA;2;professor;Match;5;5;6;8;NA;5;5;5;0
2075;Female;28;NA;2;professor;Not Match;5;6;6;6;6;NA;5;5;0
2076;Female;28;NA;2;professor;Match;7;7;7;7;NA;6;5;5;0
2077;Female;28;NA;2;professor;Match;5;5;7;6;7;6;5;5;0
2078;Female;28;NA;2;professor;Match;8;8;8;8;6;7;8;7;0
2079;Female;28;NA;2;professor;Match;6;6;7;7;NA;6;7;6;0
2080;Female;28;NA;2;professor;Not Match;5;5;5;5;NA;6;5;5;0
2081;Female;28;NA;2;professor;Not Match;4;4;5;4;NA;NA;4;4;0
2082;Female;28;NA;2;professor;Match;5;6;7;7;NA;5;5;5;0
2083;Female;28;NA;2;professor;Match;5;6;6;6;NA;NA;6;7;0
2084;Female;28;NA;2;professor;Match;7;7;7;7;NA;6;7;6;0
2085;Female;28;NA;2;professor;Not Match;5;5;7;5;NA;4;4;4;0
2086;Female;28;NA;2;professor;Match;6;6;7;7;7;NA;5;5;0
2087;Female;28;NA;2;professor;Match;6;5;6;6;7;NA;6;5;0
2088;Female;28;NA;2;professor;Not Match;5;5;6;6;NA;NA;5;5;0
2089;Female;27;97857;6;finance;Not Match;5;8;10;5;8;7;5;5;0
2090;Female;27;97857;6;finance;Not Match;6;8;9;8;9;5;7;5;0
2091;Female;27;97857;6;finance;Not Match;9;9;9;9;9;9;8;5;1
2092;Female;27;97857;6;finance;Match;10;8;9;9;8;6;8;5;0
2093;Female;27;97857;6;finance;Not Match;5;8;8;7;7;2;5;3;0
2094;Female;27;97857;6;finance;Match;9;9;8;9;8;6;8;3;0
2095;Female;27;97857;6;finance;Not Match;7;9;9;9;7;5;7;5;0
2096;Female;27;97857;6;finance;Not Match;7;9;7;5;5;4;5;3;0
2097;Female;27;97857;6;finance;Match;9;9;9;9;9;7;8;5;1
2098;Female;27;97857;6;finance;Not Match;8;8;8;8;8;8;8;3;0
2099;Female;27;97857;6;finance;Not Match;5;9;7;5;7;5;5;5;0
2100;Female;27;97857;6;finance;Match;9;9;9;9;8;9;8;6;0
2101;Female;27;97857;6;finance;Not Match;6;10;10;5;9;6;6;5;0
2102;Female;27;97857;6;finance;Match;8;9;9;8;8;8;8;5;0
2103;Female;27;97857;6;finance;Match;9;10;10;10;10;8;8;3;1
2104;Female;27;97857;6;finance;Match;9;9;10;9;9;7;8;5;0
2105;Female;27;74624;2;Nonprofit;Not Match;2;6;7;2;7;2;2;5;0
2106;Female;27;74624;2;Nonprofit;Not Match;1;4;6;3;6;2;1;3;0
2107;Female;27;74624;2;Nonprofit;Not Match;7;7;6;7;6;6;6;5;0
2108;Female;27;74624;2;Nonprofit;Match;8;7;7;8;7;5;7;5;0
2109;Female;27;74624;2;Nonprofit;Not Match;2;4;6;4;6;3;3;3;0
2110;Female;27;74624;2;Nonprofit;Not Match;6;7;6;6;5;7;6;6;0
2111;Female;27;74624;2;Nonprofit;Not Match;6;8;7;7;8;8;8;8;0
2112;Female;27;74624;2;Nonprofit;Not Match;7;6;5;6;4;5;5;5;0
2113;Female;27;74624;2;Nonprofit;Not Match;8;7;7;6;6;5;5;5;0
2114;Female;27;74624;2;Nonprofit;Not Match;5;5;6;6;6;3;4;4;0
2115;Female;27;74624;2;Nonprofit;Not Match;3;6;4;6;6;3;4;4;0
2116;Female;27;74624;2;Nonprofit;Match;8;8;8;7;8;6;8;5;0
2117;Female;27;74624;2;Nonprofit;Not Match;2;8;8;3;8;6;8;5;0
2118;Female;27;74624;2;Nonprofit;Not Match;4;7;7;4;8;5;5;7;0
2119;Female;27;74624;2;Nonprofit;Not Match;5;8;8;6;7;7;6;6;0
2120;Female;27;74624;2;Nonprofit;Not Match;3;8;8;4;8;6;5;7;0
2121;Female;30;21590;2;Marketing and Media;Not Match;4;7;10;3;10;3;3;3;0
2122;Female;30;21590;2;Marketing and Media;Not Match;3;10;10;6;10;3;3;3;0
2123;Female;30;21590;2;Marketing and Media;Match;7;10;10;9;10;10;8;10;1
2124;Female;30;21590;2;Marketing and Media;Match;8;9;10;7;9;5;8;7;0
2125;Female;30;21590;2;Marketing and Media;Not Match;7;6;10;3;8;10;4;1;0
2126;Female;30;21590;2;Marketing and Media;Match;6;9;10;7;10;8;7;6;0
2127;Female;30;21590;2;Marketing and Media;Not Match;7;9;10;6;10;6;6;6;0
2128;Female;30;21590;2;Marketing and Media;Not Match;8;5;10;7;8;6;5;5;0
2129;Female;30;21590;2;Marketing and Media;Not Match;7;6;10;9;10;6;7;6;0
2130;Female;30;21590;2;Marketing and Media;Not Match;6;9;10;6;9;4;6;5;0
2131;Female;30;21590;2;Marketing and Media;Not Match;6;9;10;9;10;5;7;7;0
2132;Female;30;21590;2;Marketing and Media;Match;7;9;10;8;9;10;9;9;0
2133;Female;30;21590;2;Marketing and Media;Not Match;4;8;10;3;10;8;3;2;0
2134;Female;30;21590;2;Marketing and Media;Not Match;5;8;10;2;9;2;2;2;0
2135;Female;30;21590;2;Marketing and Media;Match;5;9;10;8;10;7;8;8;0
2136;Female;30;21590;2;Marketing and Media;Match;6;9;10;9;9;7;8;7;0
2137;Female;28;38832;1;Brand Management;Not Match;2;3;3;2;3;1;1;3;0
2138;Female;28;38832;1;Brand Management;Not Match;2;6;6;6;5;4;3;5;0
2139;Female;28;38832;1;Brand Management;Not Match;7;6;7;10;9;8;7;8;1
2140;Female;28;38832;1;Brand Management;Match;7;7;6;7;6;7;6;6;0
2141;Female;28;38832;1;Brand Management;Not Match;3;5;7;2;5;2;1;4;0
2142;Female;28;38832;1;Brand Management;Not Match;5;7;6;5;5;4;3;5;0
2143;Female;28;38832;1;Brand Management;Not Match;5;6;6;7;7;6;6;6;0
2144;Female;28;38832;1;Brand Management;Not Match;6;7;7;4;5;4;4;5;0
2145;Female;28;38832;1;Brand Management;Not Match;6;7;7;7;7;6;7;7;0
2146;Female;28;38832;1;Brand Management;Not Match;4;5;5;6;3;4;3;5;0
2147;Female;28;38832;1;Brand Management;Not Match;2;8;8;7;6;7;2;6;0
2148;Female;28;38832;1;Brand Management;Match;8;7;7;8;7;8;7;6;0
2149;Female;28;38832;1;Brand Management;Not Match;3;6;7;4;5;3;3;4;0
2150;Female;28;38832;1;Brand Management;Not Match;5;7;7;6;7;5;6;6;0
2151;Female;28;38832;1;Brand Management;Not Match;7;7;7;8;7;7;6;7;0
2152;Female;28;38832;1;Brand Management;Not Match;5;6;5;6;5;6;3;7;0
2153;Male;23;37248;4;physicist, probably academia;Match;10;8;8;7;7;5;9;5;0
2154;Male;23;37248;4;physicist, probably academia;Match;6;8;9;6;8;7;7;5;0
2155;Male;23;37248;4;physicist, probably academia;Match;9;9;9;7;7;8;9;7;0
2156;Male;23;37248;4;physicist, probably academia;Match;9;8;9;7;7;8;9;6;0
2157;Male;23;37248;4;physicist, probably academia;Match;8;9;8;7;7;8;9;5;0
2158;Male;23;37248;4;physicist, probably academia;Match;9;7;7;9;8;6;8;4;0
2159;Male;23;37248;4;physicist, probably academia;Match;9;8;8;7;7;7;8;5;0
2160;Male;23;37248;4;physicist, probably academia;Match;9;9;9;8;7;6;8;5;0
2161;Male;23;37248;4;physicist, probably academia;Match;10;8;9;7;7;7;9;5;0
2162;Male;23;37248;4;physicist, probably academia;Match;10;8;8;9;7;6;9;4;0
2163;Male;23;37248;4;physicist, probably academia;Match;9;9;8;7;7;6;8;4;0
2164;Male;23;37248;4;physicist, probably academia;Match;7;9;8;6;7;6;7;5;0
2165;Male;23;37248;4;physicist, probably academia;Match;9;9;7;8;7;6;8;4;0
2166;Male;23;37248;4;physicist, probably academia;Match;10;9;9;8;7;7;9;6;0
2167;Male;23;37248;4;physicist, probably academia;Match;9;8;8;8;7;6;8;5;0
2168;Male;23;37248;4;physicist, probably academia;Match;9;8;8;7;6;5;7;4;0
2169;Male;28;NA;1;Academic;Match;7;7;7;6;NA;4;7;5;0
2170;Male;28;NA;1;Academic;Not Match;5;7;7;5;4;4;5;5;0
