ID_participante;Gender;Age;Income;Goal;Career;Decision;Attractiveness;Sincerity;Intelligence;Fun;Ambition;Shared Interests;Like;Probability of interest;Met Before
1350;1;28;NA;2;Marketing;1;7;9;9;8;6;7;7;5;2
1351;1;26;76624;1;Business - Investment Management;0;6;6;7;8;4;6;5;4;2
1352;1;26;76624;1;Business - Investment Management;0;4;6;5;6;5;5;4;4;2
1353;1;26;76624;1;Business - Investment Management;0;5;6;7;4;4;6;4;3;2
1354;1;26;76624;1;Business - Investment Management;0;4;7;7;6;5;5;5;3;2
1355;1;26;76624;1;Business - Investment Management;0;5;8;7;5;6;4;5;3;2
1356;1;26;76624;1;Business - Investment Management;1;6;6;6;8;6;7;6;5;2
1357;1;26;76624;1;Business - Investment Management;0;4;6;5;6;5;4;4;6;2
1358;1;26;76624;1;Business - Investment Management;1;7;7;8;6;7;5;6;5;2
1359;1;26;76624;1;Business - Investment Management;0;5;7;6;6;6;4;5;4;2
1360;1;26;76624;1;Business - Investment Management;0;5;7;6;6;5;6;5;3;2
1361;1;26;76624;1;Business - Investment Management;1;8;8;8;9;6;9;9;8;2
1362;1;26;76624;1;Business - Investment Management;0;6;7;6;6;6;6;6;4;2
1363;1;26;76624;1;Business - Investment Management;1;6;7;7;7;7;6;7;6;2
1364;1;26;76624;1;Business - Investment Management;0;3;5;6;4;6;3;2;1;2
1365;1;26;76624;1;Business - Investment Management;0;3;8;5;4;5;4;3;2;2
1366;1;26;76624;1;Business - Investment Management;1;7;7;8;7;8;7;7;6;2
1367;1;26;76624;1;Business - Investment Management;1;6;6;7;7;4;5;6;4;2
1368;1;26;76624;1;Business - Investment Management;1;5;7;7;8;5;6;6;5;2
1369;1;26;NA;1;Academic or Research staff;1;6;7;7;8;NA;NA;7;7;NA
1370;1;26;NA;1;Academic or Research staff;0;7;7;7;6;NA;NA;7;5;2
1371;1;26;NA;1;Academic or Research staff;0;6;6;6;6;6;NA;6;6;2
1372;1;26;NA;1;Academic or Research staff;1;8;9;9;9;8;8;9;8;1
1373;1;26;NA;1;Academic or Research staff;0;6;7;7;6;NA;NA;6;7;NA
1374;1;26;NA;1;Academic or Research staff;1;7;7;7;8;NA;NA;8;6;2
1375;1;26;NA;1;Academic or Research staff;1;7;8;8;8;NA;NA;8;8;2
1376;1;26;NA;1;Academic or Research staff;0;7;7;7;6;6;NA;7;6;2
1377;1;26;NA;1;Academic or Research staff;1;7;7;8;8;8;8;8;7;2
1378;1;26;NA;1;Academic or Research staff;1;7;7;7;7;NA;NA;8;6;2
1379;1;26;NA;1;Academic or Research staff;1;8;8;9;8;NA;8;9;7;2
1380;1;26;NA;1;Academic or Research staff;0;7;6;6;7;NA;NA;7;5;2
1381;1;26;NA;1;Academic or Research staff;0;7;7;7;7;NA;NA;7;5;2
1382;1;26;NA;1;Academic or Research staff;1;6;7;7;7;7;NA;7;7;2
1383;1;26;NA;1;Academic or Research staff;0;6;8;7;6;6;NA;6;7;2
1384;1;26;NA;1;Academic or Research staff;1;8;8;8;8;8;7;8;7;2
1385;1;26;NA;1;Academic or Research staff;0;7;7;7;6;NA;5;6;6;2
1386;1;26;NA;1;Academic or Research staff;1;7;8;8;8;NA;NA;7;7;2
1387;1;29;35968;2;Professor;0;4;6;7;7;7;7;4;7;2
1388;1;29;35968;2;Professor;1;6;9;9;9;6;6;6;4;2
1389;1;29;35968;2;Professor;0;8;7;8;7;6;5;6;5;2
1390;1;29;35968;2;Professor;0;5;7;8;6;7;7;6;6;2
1391;1;29;35968;2;Professor;0;4;6;7;4;6;6;4;5;2
1392;1;29;35968;2;Professor;0;7;7;8;7;8;7;6;7;2
1393;1;29;35968;2;Professor;0;5;6;6;5;6;7;5;6;2
1394;1;29;35968;2;Professor;1;7;6;7;6;8;4;6;NA;2
1395;1;29;35968;2;Professor;1;7;7;7;7;6;6;7;5;2
1396;1;29;35968;2;Professor;0;6;6;6;5;7;4;5;7;2
1397;1;29;35968;2;Professor;1;8;8;8;8;8;7;7;7;2
1398;1;29;35968;2;Professor;1;8;8;7;7;6;5;7;4;2
1399;1;29;35968;2;Professor;0;6;7;6;5;7;6;5;NA;2
1400;1;29;35968;2;Professor;1;8;8;7;7;7;5;7;5;2
1401;1;29;35968;2;Professor;0;3;7;8;4;9;5;4;5;2
1402;1;29;35968;2;Professor;1;8;8;8;8;9;6;8;5;2
1403;1;29;35968;2;Professor;1;8;7;8;6;8;9;6;5;2
1404;1;29;35968;2;Professor;1;8;8;8;8;7;8;7;7;2
1405;1;39;51725;4;University Professor;1;10;10;10;NA;NA;NA;10;2;2
1406;1;39;51725;4;University Professor;1;10;10;10;NA;NA;NA;10;2;2
1407;1;39;51725;4;University Professor;1;10;10;10;NA;NA;NA;10;3;2
1408;1;39;51725;4;University Professor;1;10;10;10;NA;NA;NA;10;3;2
1409;1;39;51725;4;University Professor;1;10;10;10;NA;NA;NA;8;3;2
1410;1;39;51725;4;University Professor;1;10;10;10;NA;NA;NA;10;2;2
1411;1;39;51725;4;University Professor;1;10;10;10;NA;NA;NA;10;4;2
1412;1;39;51725;4;University Professor;1;10;10;10;NA;NA;NA;10;3;2
1413;1;39;51725;4;University Professor;1;10;10;10;NA;NA;NA;10;4;2
1414;1;39;51725;4;University Professor;1;10;10;10;NA;NA;NA;10;4;2
1415;1;39;51725;4;University Professor;1;10;10;10;10;NA;10;10;4;2
1416;1;39;51725;4;University Professor;1;10;10;10;NA;NA;10;10;3;2
1417;1;39;51725;4;University Professor;1;10;10;10;10;NA;10;10;4;2
1418;1;39;51725;4;University Professor;1;10;10;10;NA;NA;NA;9;2;2
1419;1;39;51725;4;University Professor;1;10;10;10;NA;10;NA;10;3;2
1420;1;39;51725;4;University Professor;1;10;10;10;NA;NA;NA;10;3;2
1421;1;39;51725;4;University Professor;1;10;10;10;NA;NA;NA;10;3;2
1422;1;39;51725;4;University Professor;1;10;10;10;NA;NA;NA;10;3;2
1423;1;28;55419;3;Lawyer;0;4;7;8;5;7;3;6;9;2
1424;1;28;55419;3;Lawyer;1;8;8;9;8;8;9;8;9;2
1425;1;28;55419;3;Lawyer;0;4;4;3;4;2;4;5;5;2
1426;1;28;55419;3;Lawyer;1;6;7;8;8;8;9;8;9;2
1427;1;28;55419;3;Lawyer;0;5;4;6;7;5;5;6;6;2
1428;1;28;55419;3;Lawyer;1;8;7;7;5;5;8;9;9;2
1429;1;28;55419;3;Lawyer;1;4;8;7;4;3;2;8;8;2
1430;1;28;55419;3;Lawyer;1;6;7;8;8;9;9;9;9;2
1431;1;28;55419;3;Lawyer;0;4;6;7;7;7;7;7;7;2
1432;1;28;55419;3;Lawyer;0;5;7;9;5;4;9;6;6;2
1433;1;28;55419;3;Lawyer;0;5;8;7;4;8;5;6;8;2
1434;1;28;55419;3;Lawyer;1;8;8;8;8;7;4;8;9;2
1435;1;28;55419;3;Lawyer;0;6;7;5;4;5;8;6;9;2
1436;1;28;55419;3;Lawyer;1;9;8;8;7;7;6;9;9;1
1437;1;28;55419;3;Lawyer;0;6;8;8;6;5;0;5;6;NA
1438;1;28;55419;3;Lawyer;1;9;8;8;7;8;8;9;9;1
1439;1;28;55419;3;Lawyer;1;6;7;8;5;7;7;8;9;2
1440;1;28;55419;3;Lawyer;0;5;5;7;5;9;7;8;9;NA
1441;1;30;NA;1;Professor;0;4;7;8;7;7;4;5;5;2
1442;1;30;NA;1;Professor;0;8;7;6;5;5;4;5;4;2
1443;1;30;NA;1;Professor;1;8;8;7;7;8;8;7;6;2
1444;1;30;NA;1;Professor;0;4;8;8;8;6;4;6;4;2
1445;1;30;NA;1;Professor;0;6;9;8;7;8;4;6;2;2
1446;1;30;NA;1;Professor;1;9;8;9;9;9;8;8;3;2
1447;1;30;NA;1;Professor;0;6;9;9;8;8;7;7;5;2
1448;1;30;NA;1;Professor;0;5;9;8;8;8;6;6;8;2
1449;1;30;NA;1;Professor;0;5;8;9;8;7;5;6;6;2
1450;1;30;NA;1;Professor;0;7;9;9;9;7;9;8;8;2
1451;1;30;NA;1;Professor;1;8;10;9;9;7;8;8;3;2
1452;1;30;NA;1;Professor;1;6;8;8;8;6;4;6;9;2
1453;1;30;NA;1;Professor;0;7;8;9;9;9;8;8;5;2
1454;1;30;NA;1;Professor;0;9;8;8;9;8;7;8;9;1
1455;1;30;NA;1;Professor;0;8;7;7;2;4;2;4;1;2
1456;1;30;NA;1;Professor;1;9;7;9;9;9;8;9;5;2
1457;1;30;NA;1;Professor;0;9;8;8;7;6;6;6;3;2
1458;1;30;NA;1;Professor;1;8;9;10;10;8;7;8;6;2
1459;1;22;NA;3;Finance;1;7;7;8;8;NA;6;7;4;2
1460;1;22;NA;3;Finance;0;7;NA;6;5;NA;NA;6;3;2
1461;1;22;NA;3;Finance;0;7;NA;6;5;NA;NA;6;2;2
1462;1;22;NA;3;Finance;1;6;8;8;6;NA;NA;7;6;2
1463;1;22;NA;3;Finance;1;6;8;7;NA;NA;NA;7;6;2
1464;1;22;NA;3;Finance;1;8;8;7;7;NA;NA;7;5;2
1465;1;22;NA;3;Finance;1;9;8;8;9;7;8;9;6;2
1466;1;22;NA;3;Finance;1;8;8;8;7;NA;6;8;6;2
1467;1;22;NA;3;Finance;1;8;9;8;7;NA;6;8;5;2
1468;1;22;NA;3;Finance;1;7;7;7;8;NA;7;7;6;2
1469;1;22;NA;3;Finance;1;9;8;8;9;NA;6;9;6;2
1470;1;22;NA;3;Finance;0;8;6;6;6;NA;NA;6;3;2
1471;1;22;NA;3;Finance;0;8;8;8;7;NA;NA;7;4;2
1472;1;22;NA;3;Finance;0;8;9;9;6;9;2;6;2;2
1473;1;22;NA;3;Finance;1;6;9;9;6;8;6;6;5;2
1474;1;22;NA;3;Finance;1;8;7;7;8;NA;NA;8;6;2
1475;1;22;NA;3;Finance;1;9;8;8;7;NA;NA;8;5;2
1476;1;22;NA;3;Finance;1;9;8;8;8;NA;7;9;6;2
1477;1;32;NA;1;Research Scientist;1;5;7;8;10;6;9;8;8;2
1478;1;32;NA;1;Research Scientist;0;4;5;6;6;6;6;5;6;2
1479;1;32;NA;1;Research Scientist;0;5;5;6;3;6;5;5;5;2
1480;1;32;NA;1;Research Scientist;0;4;4;4;4;6;3;4;4;2
1481;1;32;NA;1;Research Scientist;1;10;9;8;7;7;10;10;5;1
1482;1;32;NA;1;Research Scientist;1;10;9;7;8;8;9;9;5;2
1483;1;32;NA;1;Research Scientist;1;6;5;8;9;8;5;7;7;2
1484;1;32;NA;1;Research Scientist;1;10;9;8;8;5;6;9;8;2
1485;1;32;NA;1;Research Scientist;1;9;8;7;5;5;4;7;8;2
1486;1;32;NA;1;Research Scientist;0;5;6;7;2;7;3;4;6;2
1487;1;32;NA;1;Research Scientist;1;6;8;8;8;8;5;7;7;2
1488;1;32;NA;1;Research Scientist;1;8;6;6;7;4;3;7;4;2
1489;1;32;NA;1;Research Scientist;0;5;5;6;6;7;5;5;6;2
1490;1;32;NA;1;Research Scientist;0;3;7;7;1;3;2;3;5;2
1491;1;32;NA;1;Research Scientist;0;3;7;7;2;2;2;4;5;2
1492;1;32;NA;1;Research Scientist;1;7;7;8;8;10;7;8;7;2
1493;1;32;NA;1;Research Scientist;1;7;8;8;6;8;7;7;7;2
1494;1;32;NA;1;Research Scientist;1;7;7;7;6;6;5;6;6;2
1495;1;26;55550;2;business;0;6;8;9;7;7;7;7;5;2
1496;1;26;55550;2;business;0;6;7;7;7;7;5;6;4;2
1497;1;26;55550;2;business;0;6;7;6;6;6;6;6;4;2
1498;1;26;55550;2;business;0;5;7;8;6;7;6;6;5;2
1499;1;26;55550;2;business;0;7;8;8;6;7;6;6;5;2
1500;1;26;55550;2;business;1;8;8;8;8;8;8;8;7;2
1501;1;26;55550;2;business;0;6;7;6;6;6;3;5;4;2
1502;1;26;55550;2;business;1;8;8;8;8;8;8;7;6;2
1503;1;26;55550;2;business;0;7;7;9;8;8;7;7;5;2
1504;1;26;55550;2;business;0;6;7;8;8;7;7;7;5;2
1505;1;26;55550;2;business;0;6;7;7;7;7;6;7;5;2
1506;1;26;55550;2;business;1;8;7;7;7;7;8;8;7;2
1507;1;26;55550;2;business;0;7;6;7;6;7;6;7;5;2
1508;1;26;55550;2;business;1;8;7;8;7;8;5;7;6;2
1509;1;26;55550;2;business;0;6;7;8;5;5;5;5;3;2
1510;1;26;55550;2;business;1;8;8;8;8;8;8;8;6;2
1511;1;26;55550;2;business;0;6;6;6;6;6;6;6;3;2
1512;1;26;55550;2;business;0;6;7;7;8;7;6;7;5;2
1513;1;27;26682;2;research in industry or academia;0;6;8;7;6;6;5;6;5;2
1514;1;27;26682;2;research in industry or academia;0;6;6;6;6;6;7;7;4;2
1515;1;27;26682;2;research in industry or academia;0;6;8;6;6;4;4;5;2;2
1516;1;27;26682;2;research in industry or academia;1;6;8;7;7;7;4;8;6;2
1517;1;27;26682;2;research in industry or academia;0;6;9;8;6;7;4;8;5;1
1518;1;27;26682;2;research in industry or academia;1;8;6;7;7;7;6;8;4;2
1519;1;27;26682;2;research in industry or academia;1;7;8;7;8;6;5;7;7;2
1520;1;27;26682;2;research in industry or academia;1;7;6;6;7;7;5;7;5;2
1521;1;27;26682;2;research in industry or academia;0;6;6;6;6;6;5;6;4;2
1522;1;27;26682;2;research in industry or academia;0;6;8;6;6;5;5;6;2;2
1523;1;27;26682;2;research in industry or academia;1;7;7;7;8;7;6;7;7;2
1524;1;27;26682;2;research in industry or academia;0;7;6;6;6;6;5;6;4;2
1525;1;27;26682;2;research in industry or academia;0;6;6;6;6;6;5;6;3;2
1526;1;27;26682;2;research in industry or academia;1;7;7;7;6;7;6;7;7;2
1527;1;27;26682;2;research in industry or academia;0;10;10;10;10;10;10;10;1;1
1528;1;27;26682;2;research in industry or academia;0;8;7;7;6;8;6;7;5;2
1529;1;27;26682;2;research in industry or academia;1;9;8;6;6;6;6;7;5;2
1530;1;27;26682;2;research in industry or academia;1;7;8;6;8;6;6;7;5;2
1531;1;25;41547;2;Law;1;7;7;8;9;8;7;7;4;2
1532;1;25;41547;2;Law;1;8;7;8;8;7;7;7;3;2
1533;1;25;41547;2;Law;0;5;8;8;6;4;6;5;2;2
1534;1;25;41547;2;Law;0;5;9;8;9;5;6;5;2;2
1535;1;25;41547;2;Law;1;6;9;9;6;5;7;5;1;2
1536;1;25;41547;2;Law;1;8;7;9;8;10;5;7;1;2
1537;1;25;41547;2;Law;1;8;7;7;6;7;6;7;4;2
1538;1;25;41547;2;Law;1;8;9;8;7;5;8;6;3;2
1539;1;25;41547;2;Law;1;7;9;9;8;7;9;6;4;2
1540;1;25;41547;2;Law;1;7;7;8;7;6;7;6;4;2
1541;1;25;41547;2;Law;1;8;8;8;8;7;6;7;5;2
1542;1;25;41547;2;Law;1;8;7;7;6;7;5;7;1;2
1543;1;25;41547;2;Law;1;7;8;8;8;7;7;7;5;2
1544;1;25;41547;2;Law;1;7;8;9;6;8;5;7;5;2
1545;1;25;41547;2;Law;0;6;7;7;5;6;5;6;3;2
1546;1;25;41547;2;Law;1;8;8;10;9;7;7;8;10;1
1547;1;25;41547;2;Law;1;8;7;8;7;6;6;7;3;2
1548;1;25;41547;2;Law;1;8;7;8;7;6;5;7;4;2
1549;1;22;23361;5;Law;0;8;3;7;8;4;NA;3;2;2
1550;1;22;23361;5;Law;1;7;5;7;6;4;NA;8;5;2
1551;1;22;23361;5;Law;1;10;10;10;8;8;NA;8;2;2
1552;1;22;23361;5;Law;1;8;10;10;6;9;8;9;2;2
1553;1;22;23361;5;Law;0;8;10;7;3;10;4;5;3;2
1554;1;22;23361;5;Law;0;9;5;6;3;10;9;3;7;2
1555;1;22;23361;5;Law;0;6;10;5;5;3;NA;6;6;2
1556;1;22;23361;5;Law;1;10;10;10;10;10;10;10;7;2
1557;1;22;23361;5;Law;1;10;10;10;8;8;8;10;6;2
1558;1;22;23361;5;Law;0;6;10;6;3;6;NA;4;5;2
1559;1;22;23361;5;Law;0;8;6;7;8;9;1;7;6;2
1560;1;22;23361;5;Law;0;7;3;6;8;4;NA;5;2;2
1561;1;22;23361;5;Law;1;8;10;8;8;6;5;7;3;2
1562;1;22;23361;5;Law;1;8;8;8;8;10;NA;8;5;2
1563;1;22;23361;5;Law;0;6;10;8;3;NA;4;7;7;2
1564;1;22;23361;5;Law;1;10;10;10;10;10;10;10;6;2
1565;1;22;23361;5;Law;0;6;10;4;4;6;NA;2;1;2
1566;1;22;23361;5;Law;1;9;10;10;8;8;8;10;6;2
1567;1;21;74893;1;Teacher/Professor;1;9;9;9;9;9;9;9;9;2
1568;1;21;74893;1;Teacher/Professor;1;6;8;8;8;9;7;6.5;7;2
1569;1;21;74893;1;Teacher/Professor;1;6.5;7;6.5;5;5;5;5.5;5;2
1570;1;21;74893;1;Teacher/Professor;1;6;8;9;7;6;5;6;5;2
1571;1;21;74893;1;Teacher/Professor;0;6;8;8;5.5;6;2;5;6.5;2
1572;1;21;74893;1;Teacher/Professor;1;10;9;9;9;9;8;9;7;2
1573;1;21;74893;1;Teacher/Professor;1;8;8;8;8;7;7.5;8.5;6.5;2
1574;1;21;74893;1;Teacher/Professor;1;9;10;9;8;7;6.5;8;9;2
1575;1;21;74893;1;Teacher/Professor;0;7;7;8.5;6.5;9;4;5;3;2
1576;1;21;74893;1;Teacher/Professor;1;8;8;7;8;6;8;7;6;2
1577;1;21;74893;1;Teacher/Professor;1;8;8;8;7;8;8;8;8;2
1578;1;21;74893;1;Teacher/Professor;1;9;9;9;9;9;8.5;8;8;2
1579;1;21;74893;1;Teacher/Professor;1;9;9;9;9;9;9;8;8;1
1580;1;21;74893;1;Teacher/Professor;0;8;7;9;6;9;4;7;6;2
1581;1;21;74893;1;Teacher/Professor;0;7;8;8;6;6;2;4;4;2
1582;1;21;74893;1;Teacher/Professor;1;8;9;8;8;8;7;9;9;2
1583;1;21;74893;1;Teacher/Professor;1;9;9;9;9;9;8;8;6;2
1584;1;21;74893;1;Teacher/Professor;1;7.5;8.5;9;9.5;9.5;9;8;6.5;2
1585;1;24;NA;1;Engineering;0;7;7;8;7;5;8;6;5;2
1586;1;24;NA;1;Engineering;0;9;6;7;6;5;3;5;2;2
1587;1;24;NA;1;Engineering;0;7;7;5;5;4;3;5;3;2
1588;1;24;NA;1;Engineering;1;7;8;7;7;4;7;7;5;1
1589;1;24;NA;1;Engineering;0;6;8;8;7;6;2;6;6;2
1590;1;24;NA;1;Engineering;1;8;7;6;7;6;6;7;5;2
1591;1;24;NA;1;Engineering;0;6;7;6;7;5;4;6;4;2
1592;1;24;NA;1;Engineering;0;6;7;5;7;6;4;6;5;2
1593;1;24;NA;1;Engineering;1;7;8;9;8;8;5;7;5;2
1594;1;24;NA;1;Engineering;0;7;7;6;5;4;3;5;3;2
1595;1;24;NA;1;Engineering;1;8;6;8;7;7;5;8;2;2
1596;1;24;NA;1;Engineering;0;7;7;6;6;7;3;5;4;2
1597;1;24;NA;1;Engineering;1;8;9;7;8;5;4;7;6;2
1598;1;24;NA;1;Engineering;0;6;5;7;6;6;4;5;3;2
1599;1;24;NA;1;Engineering;0;6;8;7;6;5;3;5;4;2
1600;1;24;NA;1;Engineering;1;8;7;7;9;8;4;7;5;2
1601;1;24;NA;1;Engineering;0;8;7;6;6;8;2;6;4;2
1602;1;24;NA;1;Engineering;1;8;8;7;7;6;4;7;4;2
1603;1;25;NA;1;film;1;8;10;8;8;8;7;8;5;2
1604;1;25;NA;1;film;1;7;10;8;7;5;4;7;5;2
1605;1;25;NA;1;film;1;7;10;8;8;8;3;7;5;2
1606;1;25;NA;1;film;1;7;10;7;7;7;5;7;5;2
1607;1;25;NA;1;film;1;7;10;7;7;7;5;7;5;2
1608;1;25;NA;1;film;1;8;10;8;6;8;5;8;5;2
1609;1;25;NA;1;film;1;7;10;8;8;7;5;8;5;2
1610;1;25;NA;1;film;1;7;10;8;7;7;5;8;5;2
1611;1;25;NA;1;film;1;7;10;8;8;6;7;8;5;2
1612;1;25;NA;1;film;1;7;10;8;8;7;4;7;5;2
1613;1;25;NA;1;film;1;7;10;8;8;7;8;7;5;2
1614;1;25;NA;1;film;1;7;10;8;8;7;8;6;6;2
1615;1;25;NA;1;film;0;7;10;7;6;6;7;5;5;2
1616;1;25;NA;1;film;0;8;10;8;6;8;3;5;5;2
1617;1;25;NA;1;film;1;7;10;8;6;8;3;5;5;2
1618;1;25;NA;1;film;1;10;10;8;7;8;5;7;5;2
1619;1;25;NA;1;film;1;9;10;8;6;8;3;8;5;2
1620;1;25;NA;1;film;1;7;10;8;7;7;3;8;5;2
1621;1;28;52804;2;Writer;1;6;6;8;8;7;3;7;6;2
1622;1;28;52804;2;Writer;0;6;7;8;6;9;8;5;3;2
1623;1;28;52804;2;Writer;0;5;5;7;4;6;NA;4;2;2
1624;1;28;52804;2;Writer;0;5;8;9;8;6;NA;5;2;2
1625;1;28;52804;2;Writer;0;6;8;8;6;9;NA;5;2;2
1626;1;28;52804;2;Writer;0;5;5;8;5;10;5;4;2;2
1627;1;28;52804;2;Writer;0;6;8;9;8;6;7;5;5;2
1628;1;28;52804;2;Writer;0;7;8;9;8;8;NA;5;3;2
1629;1;28;52804;2;Writer;0;8;6;7;6;8;NA;5;2;2
1630;1;28;52804;2;Writer;1;6;8;8;8;8;NA;6;4;2
1631;1;28;52804;2;Writer;1;7;8;9;8;7;8;8;6;2
1632;1;28;52804;2;Writer;1;7;8;8;7;9;NA;7;4;2
1633;1;28;52804;2;Writer;0;6;8;8;7;6;6;6;5;2
1634;1;28;52804;2;Writer;0;5;7;8;5;9;6;6;6;2
1635;1;28;52804;2;Writer;0;5;6;8;4;NA;NA;5;6;2
1636;1;28;52804;2;Writer;1;8;8;8;7;8;NA;6;4;2
1637;1;28;52804;2;Writer;1;9;NA;8;8;7;5;7;6;2
1638;1;28;52804;2;Writer;0;5;7;8;7;8;8;5;6;2
1639;1;27;NA;5;consulting;0;3;4;8;8;6;4;5;5;2
1640;1;27;NA;5;consulting;0;6;7;7;5;6;5;5;5;2
1641;1;27;NA;5;consulting;0;4;4;5;2;2;3;3;3;2
1642;1;27;NA;5;consulting;0;3;6;5;5;3;7;5;4;2
1643;1;27;NA;5;consulting;0;5;5;6;3;5;5;4;4;2
1644;1;27;NA;5;consulting;0;4;4;7;6;8;3;4;2;2
1645;1;27;NA;5;consulting;0;5;6;5;5;5;3;5;4;2
1646;1;27;NA;5;consulting;0;3;7;6;7;5;8;6;4;2
1647;1;27;NA;5;consulting;0;2;6;6;5;5;3;5;5;2
1648;1;27;NA;5;consulting;0;3;8;7;6;7;6;6;3;2
1649;1;27;NA;5;consulting;0;5;6;7;4;7;3;4;3;2
1650;1;27;NA;5;consulting;0;7;6;7;5;5;4;5;5;2
1651;1;27;NA;5;consulting;0;6;6;7;5;5;4;4;3;2
1652;1;27;NA;5;consulting;0;7;7;6;6;8;7;7;3;2
1653;1;27;NA;5;consulting;0;3;8;5;4;5;7;6;5;2
1654;1;27;NA;5;consulting;0;8;7;8;5;6;6;7;5;2
1655;1;27;NA;5;consulting;0;7;6;6;3;4;4;4;4;2
1656;1;27;NA;5;consulting;0;5;7;7;5;5;5;4;4;2
1657;0;20;NA;1;Social work;1;7;7;7;9;7;8;8;8;2
1658;0;20;NA;1;Social work;0;4;8;7;4;9;3;4;5;2
1659;0;20;NA;1;Social work;0;5;1;6;2;8;1;1;2;2
1660;0;20;NA;1;Social work;1;7;7;8;8;7;8;8;5;2
1661;0;20;NA;1;Social work;1;5;7;9;6;8;7;8;5;2
1662;0;20;NA;1;Social work;1;10;6;7;8;8;8;8;8;1
1663;0;20;NA;1;Social work;1;9;10;8;8;7;9;9;9;2
1664;0;20;NA;1;Social work;1;7;7;6;7;6;7;7;7;2
1665;0;20;NA;1;Social work;1;8;8;8;8;8;8;7;5;2
1666;0;20;NA;1;Social work;0;2;7;6;2;5;1;2;5;2
1667;0;21;53923;1;What a question!;1;8;10;9;10;5;5;8;1;1
1668;0;21;53923;1;What a question!;0;5;9;6;5;5;2;4;6;2
1669;0;21;53923;1;What a question!;0;5;9;8;1;10;1;1;4;2
1670;0;21;53923;1;What a question!;1;10;9;10;10;10;7;9;2;1
1671;0;21;53923;1;What a question!;1;6;9;8;7;7;6;7;7;2
1672;0;21;53923;1;What a question!;1;9;9;8;10;7;8;9;7;2
1673;0;21;53923;1;What a question!;1;6;10;9;8;7;4;6;8;2
1674;0;21;53923;1;What a question!;0;6;9;7;8;7;9;9;8;2
1675;0;21;53923;1;What a question!;1;9;9;8;6;5;5;7;7;2
1676;0;21;53923;1;What a question!;0;4;9;8;3;6;2;3;5;2
1677;0;20;NA;2;NA;1;7;6;6;7;4;4;6;6;2
1678;0;20;NA;2;NA;1;8;7;6;6;5;4;7;7;2
1679;0;20;NA;2;NA;0;4;3;4;2;9;3;2;2;2
1680;0;20;NA;2;NA;0;7;5;5;6;5;3;5;4;1
1681;0;20;NA;2;NA;0;5;6;5;5;5;7;6;5;2
1682;0;20;NA;2;NA;0;2;3;2;2;6;2;2;1;2
1683;0;20;NA;2;NA;1;8;6;7;8;7;5;8;8;2
1684;0;20;NA;2;NA;0;5;6;5;4;6;3;5;5;2
1685;0;20;NA;2;NA;1;7;8;7;5;6;6;7;6;2
1686;0;20;NA;2;NA;0;5;6;4;5;3;3;5;6;2
1687;0;21;27094;1;psychologist;0;10;10;10;10;10;10;10;1;1
1688;0;21;27094;1;psychologist;0;6;10;10;7;6;5;5;8;2
1689;0;21;27094;1;psychologist;0;2;10;10;2;10;2;2;6;1
1690;0;21;27094;1;psychologist;1;10;10;10;10;10;10;10;10;1
1691;0;21;27094;1;psychologist;0;6;10;10;8;10;6;8;8;2
1692;0;21;27094;1;psychologist;1;8;5;9;9;10;8;7;7;1
1693;0;21;27094;1;psychologist;1;9;10;9;8;8;7;8;8;2
1694;0;21;27094;1;psychologist;0;6;10;8;8;10;5;6;8;2
1695;0;21;27094;1;psychologist;0;6;9;9;9;9;5;6;8;2
1696;0;21;27094;1;psychologist;0;NA;NA;NA;NA;NA;NA;NA;NA;NA
1697;0;21;NA;1;if only i knew;1;10;10;10;10;10;10;10;10;1
1698;0;21;NA;1;if only i knew;1;7;10;8;8;8;6;8;7;2
1699;0;21;NA;1;if only i knew;0;4;4;8;2;10;0;3;5;2
1700;0;21;NA;1;if only i knew;1;10;8;8;9;8;8;10;10;1
1701;0;21;NA;1;if only i knew;0;6;9;10;7;9;4;7;6;1
1702;0;21;NA;1;if only i knew;1;8;6;6;7;5;6;7;6;2
1703;0;21;NA;1;if only i knew;0;7;8;8;6;6;3;6;3;2
1704;0;21;NA;1;if only i knew;1;6;10;6;9;6;4;8;7;2
1705;0;21;NA;1;if only i knew;1;10;7;7;7;6;5;8;7;2
1706;0;21;NA;1;if only i knew;0;4;8;7;3;7;0;5;6;2
1707;0;21;57213;1;Marketing, Advertising;1;10;10;10;10;10;10;8;1;1
1708;0;21;57213;1;Marketing, Advertising;0;7;10;8;7;8;4;7;2;NA
1709;0;21;57213;1;Marketing, Advertising;0;4;8;7;5;9;3;2;1;NA
1710;0;21;57213;1;Marketing, Advertising;1;10;10;10;10;10;10;10;9;1
1711;0;21;57213;1;Marketing, Advertising;0;6;10;9;7;8;6;7;4;1
1712;0;21;57213;1;Marketing, Advertising;0;8;6;7;6;8;5;7;2;2
1713;0;21;57213;1;Marketing, Advertising;0;7;8;6;6;6;6;8;1;2
1714;0;21;57213;1;Marketing, Advertising;0;7;7;6;7;9;5;4;1;2
1715;0;21;57213;1;Marketing, Advertising;0;5;10;8;5;8;4;6;1;2
1716;0;21;57213;1;Marketing, Advertising;0;NA;NA;NA;NA;NA;NA;NA;NA;2
1717;0;19;NA;1;lawyer/gov.position;0;3;8;5;5;5;NA;5;7;2
